Word_Unique_ID,PredictionNumber,Accuracy
QID2057,4,1
QID2057,5,1
QID2057,6,1
QID2057,7,1
QID2057,8,1
QID2057,9,1
QID2057,10,1
QID2058,1,0
QID2058,2,1
QID2058,3,1
QID2058,4,1
QID2058,5,1
QID2058,6,1
QID2058,7,1
QID2058,8,1
QID2058,9,1
QID2058,10,1
QID2059,1,0
QID2059,2,0
QID2059,3,0
QID2059,4,0
QID2059,5,0
QID2059,6,0
QID2059,7,0
QID2059,8,0
QID2059,9,0
QID2059,10,0
QID2060,1,0
QID2060,2,0
QID2060,3,1
QID2060,4,1
QID2060,5,1
QID2060,6,1
QID2060,7,1
QID2060,8,1
QID2060,9,1
QID2060,10,1
QID2061,1,0
QID2061,2,1
QID2061,3,1
QID2061,4,1
QID2061,5,1
QID2061,6,1
QID2061,7,1
QID2061,8,1
QID2061,9,1
QID2061,10,1
QID2062,1,0
QID2062,2,0
QID2062,3,0
QID2062,4,0
QID2062,5,0
QID2062,6,0
QID2062,7,0
QID2062,8,0
QID2062,9,0
QID2062,10,0
QID2063,1,0
QID2063,2,0
QID2063,3,0
QID2063,4,0
QID2063,5,0
QID2063,6,0
QID2063,7,0
QID2063,8,0
QID2063,9,0
QID2063,10,0
QID2064,1,1
QID2064,2,1
QID2064,3,1
QID2064,4,1
QID2064,5,1
QID2064,6,1
QID2064,7,1
QID2064,8,1
QID2064,9,1
QID2064,10,1
QID2065,1,0
QID2065,2,0
QID2065,3,0
QID2065,4,0
QID2065,5,0
QID2065,6,0
QID2065,7,0
QID2065,8,0
QID2065,9,0
QID2065,10,0
QID2066,1,1
QID2066,2,1
QID2066,3,1
QID2066,4,1
QID2066,5,1
QID2066,6,1
QID2066,7,1
QID2066,8,1
QID2066,9,1
QID2066,10,1
QID2067,1,0
QID2067,2,0
QID2067,3,1
QID2067,4,1
QID2067,5,1
QID2067,6,1
QID2067,7,1
QID2067,8,1
QID2067,9,1
QID2067,10,1
QID2068,1,0
QID2068,2,0
QID2068,3,1
QID2068,4,1
QID2068,5,1
QID2068,6,1
QID2068,7,1
QID2068,8,1
QID2068,9,1
QID2068,10,1
QID2069,1,0
QID2069,2,1
QID2069,3,1
QID2069,4,1
QID2069,5,1
QID2069,6,1
QID2069,7,1
QID2069,8,1
QID2069,9,1
QID2069,10,1
QID2070,1,0
QID2070,2,0
QID2070,3,0
QID2070,4,0
QID2070,5,0
QID2070,6,0
QID2070,7,1
QID2070,8,1
QID2070,9,1
QID2070,10,1
QID2071,1,0
QID2071,2,0
QID2071,3,0
QID2071,4,1
QID2071,5,1
QID2071,6,1
QID2071,7,1
QID2071,8,1
QID2071,9,1
QID2071,10,1
QID2072,1,0
QID2072,2,0
QID2072,3,0
QID2072,4,1
QID2072,5,1
QID2072,6,1
QID2072,7,1
QID2072,8,1
QID2072,9,1
QID2072,10,1
QID2073,1,0
QID2073,2,0
QID2073,3,0
QID2073,4,0
QID2073,5,0
QID2073,6,0
QID2073,7,0
QID2073,8,0
QID2073,9,0
QID2073,10,0
QID2074,1,1
QID2074,2,1
QID2074,3,1
QID2074,4,1
QID2074,5,1
QID2074,6,1
QID2074,7,1
QID2074,8,1
QID2074,9,1
QID2074,10,1
QID2075,1,0
QID2075,2,1
QID2075,3,1
QID2075,4,1
QID2075,5,1
QID2075,6,1
QID2075,7,1
QID2075,8,1
QID2075,9,1
QID2075,10,1
QID2076,1,0
QID2076,2,0
QID2076,3,0
QID2076,4,0
QID2076,5,0
QID2076,6,0
QID2076,7,0
QID2076,8,0
QID2076,9,0
QID2076,10,0
QID2077,1,1
QID2077,2,1
QID2077,3,1
QID2077,4,1
QID2077,5,1
QID2077,6,1
QID2077,7,1
QID2077,8,1
QID2077,9,1
QID2077,10,1
QID2078,1,0
QID2078,2,0
QID2078,3,0
QID2078,4,0
QID2078,5,0
QID2078,6,0
QID2078,7,0
QID2078,8,0
QID2078,9,0
QID2078,10,0
QID2079,1,1
QID2079,2,1
QID2079,3,1
QID2079,4,1
QID2079,5,1
QID2079,6,1
QID2079,7,1
QID2079,8,1
QID2079,9,1
QID2079,10,1
QID2080,1,0
QID2080,2,0
QID2080,3,0
QID2080,4,0
QID2080,5,0
QID2080,6,0
QID2080,7,0
QID2080,8,1
QID2080,9,1
QID2080,10,1
QID2081,1,0
QID2081,2,1
QID2081,3,1
QID2081,4,1
QID2081,5,1
QID2081,6,1
QID2081,7,1
QID2081,8,1
QID2081,9,1
QID2081,10,1
QID2082,1,1
QID2082,2,1
QID2082,3,1
QID2082,4,1
QID2082,5,1
QID2082,6,1
QID2082,7,1
QID2082,8,1
QID2082,9,1
QID2082,10,1
QID2083,1,1
QID2083,2,1
QID2083,3,1
QID2083,4,1
QID2083,5,1
QID2083,6,1
QID2083,7,1
QID2083,8,1
QID2083,9,1
QID2083,10,1
QID2084,1,0
QID2084,2,0
QID2084,3,0
QID2084,4,0
QID2084,5,0
QID2084,6,0
QID2084,7,0
QID2084,8,0
QID2084,9,0
QID2084,10,0
QID2085,1,0
QID2085,2,0
QID2085,3,0
QID2085,4,0
QID2085,5,0
QID2085,6,0
QID2085,7,0
QID2085,8,1
QID2085,9,1
QID2085,10,1
QID2086,1,0
QID2086,2,0
QID2086,3,0
QID2086,4,0
QID2086,5,0
QID2086,6,0
QID2086,7,0
QID2086,8,0
QID2086,9,0
QID2086,10,1
QID2087,1,1
QID2087,2,1
QID2087,3,1
QID2087,4,1
QID2087,5,1
QID2087,6,1
QID2087,7,1
QID2087,8,1
QID2087,9,1
QID2087,10,1
QID2088,1,0
QID2088,2,0
QID2088,3,0
QID2088,4,0
QID2088,5,0
QID2088,6,0
QID2088,7,0
QID2088,8,0
QID2088,9,0
QID2088,10,0
QID2089,1,0
QID2089,2,0
QID2089,3,0
QID2089,4,0
QID2089,5,0
QID2089,6,0
QID2089,7,0
QID2089,8,0
QID2089,9,0
QID2089,10,0
QID2090,1,1
QID2090,2,1
QID2090,3,1
QID2090,4,1
QID2090,5,1
QID2090,6,1
QID2090,7,1
QID2090,8,1
QID2090,9,1
QID2090,10,1
QID2091,1,0
QID2091,2,1
QID2091,3,1
QID2091,4,1
QID2091,5,1
QID2091,6,1
QID2091,7,1
QID2091,8,1
QID2091,9,1
QID2091,10,1
QID2092,1,0
QID2092,2,0
QID2092,3,0
QID2092,4,0
QID2092,5,0
QID2092,6,0
QID2092,7,0
QID2092,8,0
QID2092,9,0
QID2092,10,0
QID2093,1,0
QID2093,2,1
QID2093,3,1
QID2093,4,1
QID2093,5,1
QID2093,6,1
QID2093,7,1
QID2093,8,1
QID2093,9,1
QID2093,10,1
QID2094,1,0
QID2094,2,0
QID2094,3,0
QID2094,4,0
QID2094,5,0
QID2094,6,0
QID2094,7,0
QID2094,8,0
QID2094,9,0
QID2094,10,0
QID2095,1,1
QID2095,2,1
QID2095,3,1
QID2095,4,1
QID2095,5,1
QID2095,6,1
QID2095,7,1
QID2095,8,1
QID2095,9,1
QID2095,10,1
QID2095,1,1
QID2095,2,1
QID2095,3,1
QID2095,4,1
QID2095,5,1
QID2095,6,1
QID2095,7,1
QID2095,8,1
QID2095,9,1
QID2095,10,1
QID2096,1,1
QID2096,2,1
QID2096,3,1
QID2096,4,1
QID2096,5,1
QID2096,6,1
QID2096,7,1
QID2096,8,1
QID2096,9,1
QID2096,10,1
QID2097,1,0
QID2097,2,0
QID2097,3,0
QID2097,4,0
QID2097,5,0
QID2097,6,0
QID2097,7,0
QID2097,8,0
QID2097,9,0
QID2097,10,0
QID2098,1,0
QID2098,2,0
QID2098,3,0
QID2098,4,0
QID2098,5,1
QID2098,6,1
QID2098,7,1
QID2098,8,1
QID2098,9,1
QID2098,10,1
QID2099,1,0
QID2099,2,0
QID2099,3,1
QID2099,4,1
QID2099,5,1
QID2099,6,1
QID2099,7,1
QID2099,8,1
QID2099,9,1
QID2099,10,1
QID2100,1,0
QID2100,2,1
QID2100,3,1
QID2100,4,1
QID2100,5,1
QID2100,6,1
QID2100,7,1
QID2100,8,1
QID2100,9,1
QID2100,10,1
QID2101,1,0
QID2101,2,0
QID2101,3,0
QID2101,4,0
QID2101,5,0
QID2101,6,0
QID2101,7,0
QID2101,8,1
QID2101,9,1
QID2101,10,1
QID2102,1,1
QID2102,2,1
QID2102,3,1
QID2102,4,1
QID2102,5,1
QID2102,6,1
QID2102,7,1
QID2102,8,1
QID2102,9,1
QID2102,10,1
QID2103,1,1
QID2103,2,1
QID2103,3,1
QID2103,4,1
QID2103,5,1
QID2103,6,1
QID2103,7,1
QID2103,8,1
QID2103,9,1
QID2103,10,1
QID2104,1,0
QID2104,2,0
QID2104,3,0
QID2104,4,0
QID2104,5,0
QID2104,6,0
QID2104,7,0
QID2104,8,0
QID2104,9,0
QID2104,10,0
QID2105,1,1
QID2105,2,1
QID2105,3,1
QID2105,4,1
QID2105,5,1
QID2105,6,1
QID2105,7,1
QID2105,8,1
QID2105,9,1
QID2105,10,1
QID2105,1,1
QID2105,2,1
QID2105,3,1
QID2105,4,1
QID2105,5,1
QID2105,6,1
QID2105,7,1
QID2105,8,1
QID2105,9,1
QID2105,10,1
QID2106,1,0
QID2106,2,0
QID2106,3,1
QID2106,4,1
QID2106,5,1
QID2106,6,1
QID2106,7,1
QID2106,8,1
QID2106,9,1
QID2106,10,1
QID2107,1,0
QID2107,2,0
QID2107,3,0
QID2107,4,1
QID2107,5,1
QID2107,6,1
QID2107,7,1
QID2107,8,1
QID2107,9,1
QID2107,10,1
QID2108,1,0
QID2108,2,0
QID2108,3,0
QID2108,4,0
QID2108,5,0
QID2108,6,1
QID2108,7,1
QID2108,8,1
QID2108,9,1
QID2108,10,1
QID2109,1,0
QID2109,2,0
QID2109,3,0
QID2109,4,1
QID2109,5,1
QID2109,6,1
QID2109,7,1
QID2109,8,1
QID2109,9,1
QID2109,10,1
QID2110,1,0
QID2110,2,0
QID2110,3,0
QID2110,4,0
QID2110,5,0
QID2110,6,0
QID2110,7,0
QID2110,8,0
QID2110,9,0
QID2110,10,0
QID2111,1,0
QID2111,2,0
QID2111,3,0
QID2111,4,0
QID2111,5,0
QID2111,6,0
QID2111,7,0
QID2111,8,0
QID2111,9,1
QID2111,10,1
QID2112,1,0
QID2112,2,0
QID2112,3,0
QID2112,4,1
QID2112,5,1
QID2112,6,1
QID2112,7,1
QID2112,8,1
QID2112,9,1
QID2112,10,1
QID2113,1,0
QID2113,2,0
QID2113,3,0
QID2113,4,0
QID2113,5,0
QID2113,6,0
QID2113,7,0
QID2113,8,0
QID2113,9,0
QID2113,10,0
QID2114,1,1
QID2114,2,1
QID2114,3,1
QID2114,4,1
QID2114,5,1
QID2114,6,1
QID2114,7,1
QID2114,8,1
QID2114,9,1
QID2114,10,1
QID2115,1,0
QID2115,2,0
QID2115,3,0
QID2115,4,0
QID2115,5,0
QID2115,6,0
QID2115,7,0
QID2115,8,0
QID2115,9,0
QID2115,10,0
QID2116,1,0
QID2116,2,0
QID2116,3,0
QID2116,4,0
QID2116,5,0
QID2116,6,0
QID2116,7,0
QID2116,8,0
QID2116,9,0
QID2116,10,0
QID2117,1,0
QID2117,2,0
QID2117,3,0
QID2117,4,0
QID2117,5,0
QID2117,6,0
QID2117,7,0
QID2117,8,0
QID2117,9,0
QID2117,10,0
QID2117,1,0
QID2117,2,0
QID2117,3,0
QID2117,4,0
QID2117,5,0
QID2117,6,0
QID2117,7,0
QID2117,8,0
QID2117,9,0
QID2117,10,0
QID2118,1,0
QID2118,2,0
QID2118,3,0
QID2118,4,0
QID2118,5,0
QID2118,6,0
QID2118,7,0
QID2118,8,0
QID2118,9,0
QID2118,10,0
QID2119,1,0
QID2119,2,0
QID2119,3,0
QID2119,4,0
QID2119,5,1
QID2119,6,1
QID2119,7,1
QID2119,8,1
QID2119,9,1
QID2119,10,1
QID2120,1,0
QID2120,2,0
QID2120,3,0
QID2120,4,0
QID2120,5,0
QID2120,6,0
QID2120,7,0
QID2120,8,0
QID2120,9,0
QID2120,10,0
QID2121,1,1
QID2121,2,1
QID2121,3,1
QID2121,4,1
QID2121,5,1
QID2121,6,1
QID2121,7,1
QID2121,8,1
QID2121,9,1
QID2121,10,1
QID2122,1,0
QID2122,2,0
QID2122,3,0
QID2122,4,0
QID2122,5,1
QID2122,6,1
QID2122,7,1
QID2122,8,1
QID2122,9,1
QID2122,10,1
QID2123,1,0
QID2123,2,1
QID2123,3,1
QID2123,4,1
QID2123,5,1
QID2123,6,1
QID2123,7,1
QID2123,8,1
QID2123,9,1
QID2123,10,1
QID2124,1,1
QID2124,2,1
QID2124,3,1
QID2124,4,1
QID2124,5,1
QID2124,6,1
QID2124,7,1
QID2124,8,1
QID2124,9,1
QID2124,10,1
QID2125,1,0
QID2125,2,0
QID2125,3,0
QID2125,4,0
QID2125,5,0
QID2125,6,0
QID2125,7,0
QID2125,8,0
QID2125,9,0
QID2125,10,0
QID2126,1,1
QID2126,2,1
QID2126,3,1
QID2126,4,1
QID2126,5,1
QID2126,6,1
QID2126,7,1
QID2126,8,1
QID2126,9,1
QID2126,10,1
QID2127,1,1
QID2127,2,1
QID2127,3,1
QID2127,4,1
QID2127,5,1
QID2127,6,1
QID2127,7,1
QID2127,8,1
QID2127,9,1
QID2127,10,1
QID2128,1,0
QID2128,2,0
QID2128,3,1
QID2128,4,1
QID2128,5,1
QID2128,6,1
QID2128,7,1
QID2128,8,1
QID2128,9,1
QID2128,10,1
QID2129,1,1
QID2129,2,1
QID2129,3,1
QID2129,4,1
QID2129,5,1
QID2129,6,1
QID2129,7,1
QID2129,8,1
QID2129,9,1
QID2129,10,1
QID2130,1,0
QID2130,2,0
QID2130,3,0
QID2130,4,0
QID2130,5,0
QID2130,6,0
QID2130,7,0
QID2130,8,0
QID2130,9,0
QID2130,10,0
QID2131,1,1
QID2131,2,1
QID2131,3,1
QID2131,4,1
QID2131,5,1
QID2131,6,1
QID2131,7,1
QID2131,8,1
QID2131,9,1
QID2131,10,1
QID2132,1,0
QID2132,2,0
QID2132,3,1
QID2132,4,1
QID2132,5,1
QID2132,6,1
QID2132,7,1
QID2132,8,1
QID2132,9,1
QID2132,10,1
QID2133,1,0
QID2133,2,0
QID2133,3,0
QID2133,4,1
QID2133,5,1
QID2133,6,1
QID2133,7,1
QID2133,8,1
QID2133,9,1
QID2133,10,1
QID2134,1,0
QID2134,2,1
QID2134,3,1
QID2134,4,1
QID2134,5,1
QID2134,6,1
QID2134,7,1
QID2134,8,1
QID2134,9,1
QID2134,10,1
QID2135,1,1
QID2135,2,1
QID2135,3,1
QID2135,4,1
QID2135,5,1
QID2135,6,1
QID2135,7,1
QID2135,8,1
QID2135,9,1
QID2135,10,1
QID2136,1,0
QID2136,2,0
QID2136,3,0
QID2136,4,0
QID2136,5,0
QID2136,6,0
QID2136,7,0
QID2136,8,0
QID2136,9,0
QID2136,10,0
QID2137,1,0
QID2137,2,0
QID2137,3,0
QID2137,4,0
QID2137,5,0
QID2137,6,0
QID2137,7,0
QID2137,8,0
QID2137,9,0
QID2137,10,0
QID2138,1,0
QID2138,2,1
QID2138,3,1
QID2138,4,1
QID2138,5,1
QID2138,6,1
QID2138,7,1
QID2138,8,1
QID2138,9,1
QID2138,10,1
QID2139,1,0
QID2139,2,0
QID2139,3,1
QID2139,4,1
QID2139,5,1
QID2139,6,1
QID2139,7,1
QID2139,8,1
QID2139,9,1
QID2139,10,1
QID2140,1,0
QID2140,2,0
QID2140,3,0
QID2140,4,0
QID2140,5,0
QID2140,6,0
QID2140,7,0
QID2140,8,0
QID2140,9,0
QID2140,10,0
QID2141,1,1
QID2141,2,1
QID2141,3,1
QID2141,4,1
QID2141,5,1
QID2141,6,1
QID2141,7,1
QID2141,8,1
QID2141,9,1
QID2141,10,1
QID2142,1,0
QID2142,2,0
QID2142,3,0
QID2142,4,0
QID2142,5,0
QID2142,6,0
QID2142,7,0
QID2142,8,0
QID2142,9,0
QID2142,10,0
QID2143,1,0
QID2143,2,1
QID2143,3,1
QID2143,4,1
QID2143,5,1
QID2143,6,1
QID2143,7,1
QID2143,8,1
QID2143,9,1
QID2143,10,1
QID2144,1,0
QID2144,2,0
QID2144,3,0
QID2144,4,0
QID2144,5,0
QID2144,6,0
QID2144,7,0
QID2144,8,0
QID2144,9,0
QID2144,10,0
QID2145,1,0
QID2145,2,0
QID2145,3,0
QID2145,4,0
QID2145,5,0
QID2145,6,0
QID2145,7,0
QID2145,8,0
QID2145,9,0
QID2145,10,0
QID2146,1,0
QID2146,2,0
QID2146,3,0
QID2146,4,0
QID2146,5,0
QID2146,6,0
QID2146,7,0
QID2146,8,0
QID2146,9,0
QID2146,10,0
QID2147,1,0
QID2147,2,0
QID2147,3,0
QID2147,4,0
QID2147,5,0
QID2147,6,0
QID2147,7,0
QID2147,8,0
QID2147,9,0
QID2147,10,0
QID2148,1,1
QID2148,2,1
QID2148,3,1
QID2148,4,1
QID2148,5,1
QID2148,6,1
QID2148,7,1
QID2148,8,1
QID2148,9,1
QID2148,10,1
QID2149,1,0
QID2149,2,1
QID2149,3,1
QID2149,4,1
QID2149,5,1
QID2149,6,1
QID2149,7,1
QID2149,8,1
QID2149,9,1
QID2149,10,1
QID2150,1,0
QID2150,2,0
QID2150,3,0
QID2150,4,0
QID2150,5,0
QID2150,6,0
QID2150,7,0
QID2150,8,0
QID2150,9,0
QID2150,10,0
QID2151,1,0
QID2151,2,0
QID2151,3,1
QID2151,4,1
QID2151,5,1
QID2151,6,1
QID2151,7,1
QID2151,8,1
QID2151,9,1
QID2151,10,1
QID2152,1,0
QID2152,2,0
QID2152,3,0
QID2152,4,0
QID2152,5,0
QID2152,6,0
QID2152,7,0
QID2152,8,0
QID2152,9,0
QID2152,10,0
QID2153,1,0
QID2153,2,0
QID2153,3,0
QID2153,4,0
QID2153,5,0
QID2153,6,0
QID2153,7,0
QID2153,8,0
QID2153,9,0
QID2153,10,0
QID2154,1,0
QID2154,2,0
QID2154,3,0
QID2154,4,0
QID2154,5,0
QID2154,6,0
QID2154,7,0
QID2154,8,0
QID2154,9,0
QID2154,10,0
QID2155,1,1
QID2155,2,1
QID2155,3,1
QID2155,4,1
QID2155,5,1
QID2155,6,1
QID2155,7,1
QID2155,8,1
QID2155,9,1
QID2155,10,1
QID2156,1,0
QID2156,2,0
QID2156,3,1
QID2156,4,1
QID2156,5,1
QID2156,6,1
QID2156,7,1
QID2156,8,1
QID2156,9,1
QID2156,10,1
QID2157,1,0
QID2157,2,0
QID2157,3,0
QID2157,4,0
QID2157,5,0
QID2157,6,0
QID2157,7,0
QID2157,8,0
QID2157,9,0
QID2157,10,0
QID2158,1,1
QID2158,2,1
QID2158,3,1
QID2158,4,1
QID2158,5,1
QID2158,6,1
QID2158,7,1
QID2158,8,1
QID2158,9,1
QID2158,10,1
QID2159,1,0
QID2159,2,0
QID2159,3,0
QID2159,4,1
QID2159,5,1
QID2159,6,1
QID2159,7,1
QID2159,8,1
QID2159,9,1
QID2159,10,1
QID2160,1,0
QID2160,2,1
QID2160,3,1
QID2160,4,1
QID2160,5,1
QID2160,6,1
QID2160,7,1
QID2160,8,1
QID2160,9,1
QID2160,10,1
QID2161,1,1
QID2161,2,1
QID2161,3,1
QID2161,4,1
QID2161,5,1
QID2161,6,1
QID2161,7,1
QID2161,8,1
QID2161,9,1
QID2161,10,1
QID2162,1,1
QID2162,2,1
QID2162,3,1
QID2162,4,1
QID2162,5,1
QID2162,6,1
QID2162,7,1
QID2162,8,1
QID2162,9,1
QID2162,10,1
QID2163,1,1
QID2163,2,1
QID2163,3,1
QID2163,4,1
QID2163,5,1
QID2163,6,1
QID2163,7,1
QID2163,8,1
QID2163,9,1
QID2163,10,1
QID2164,1,0
QID2164,2,0
QID2164,3,0
QID2164,4,0
QID2164,5,0
QID2164,6,0
QID2164,7,0
QID2164,8,0
QID2164,9,0
QID2164,10,0
QID2165,1,0
QID2165,2,0
QID2165,3,0
QID2165,4,0
QID2165,5,0
QID2165,6,0
QID2165,7,0
QID2165,8,0
QID2165,9,0
QID2165,10,0
QID2166,1,0
QID2166,2,0
QID2166,3,0
QID2166,4,0
QID2166,5,0
QID2166,6,0
QID2166,7,0
QID2166,8,0
QID2166,9,0
QID2166,10,0
QID2167,1,1
QID2167,2,1
QID2167,3,1
QID2167,4,1
QID2167,5,1
QID2167,6,1
QID2167,7,1
QID2167,8,1
QID2167,9,1
QID2167,10,1
QID2168,1,1
QID2168,2,1
QID2168,3,1
QID2168,4,1
QID2168,5,1
QID2168,6,1
QID2168,7,1
QID2168,8,1
QID2168,9,1
QID2168,10,1
QID2169,1,0
QID2169,2,0
QID2169,3,0
QID2169,4,0
QID2169,5,0
QID2169,6,0
QID2169,7,0
QID2169,8,0
QID2169,9,0
QID2169,10,0
QID2170,1,0
QID2170,2,0
QID2170,3,0
QID2170,4,0
QID2170,5,0
QID2170,6,0
QID2170,7,0
QID2170,8,0
QID2170,9,0
QID2170,10,0
QID2171,1,1
QID2171,2,1
QID2171,3,1
QID2171,4,1
QID2171,5,1
QID2171,6,1
QID2171,7,1
QID2171,8,1
QID2171,9,1
QID2171,10,1
QID2172,1,0
QID2172,2,0
QID2172,3,0
QID2172,4,0
QID2172,5,0
QID2172,6,0
QID2172,7,0
QID2172,8,0
QID2172,9,0
QID2172,10,0
QID2173,1,1
QID2173,2,1
QID2173,3,1
QID2173,4,1
QID2173,5,1
QID2173,6,1
QID2173,7,1
QID2173,8,1
QID2173,9,1
QID2173,10,1
QID2174,1,0
QID2174,2,0
QID2174,3,1
QID2174,4,1
QID2174,5,1
QID2174,6,1
QID2174,7,1
QID2174,8,1
QID2174,9,1
QID2174,10,1
QID2175,1,1
QID2175,2,1
QID2175,3,1
QID2175,4,1
QID2175,5,1
QID2175,6,1
QID2175,7,1
QID2175,8,1
QID2175,9,1
QID2175,10,1
QID2176,1,1
QID2176,2,1
QID2176,3,1
QID2176,4,1
QID2176,5,1
QID2176,6,1
QID2176,7,1
QID2176,8,1
QID2176,9,1
QID2176,10,1
QID2177,1,0
QID2177,2,0
QID2177,3,0
QID2177,4,0
QID2177,5,0
QID2177,6,0
QID2177,7,0
QID2177,8,0
QID2177,9,0
QID2177,10,0
QID2178,1,0
QID2178,2,0
QID2178,3,0
QID2178,4,0
QID2178,5,0
QID2178,6,0
QID2178,7,0
QID2178,8,0
QID2178,9,0
QID2178,10,0
QID2179,1,0
QID2179,2,0
QID2179,3,0
QID2179,4,0
QID2179,5,0
QID2179,6,0
QID2179,7,0
QID2179,8,0
QID2179,9,0
QID2179,10,0
QID2180,1,0
QID2180,2,0
QID2180,3,0
QID2180,4,0
QID2180,5,0
QID2180,6,0
QID2180,7,0
QID2180,8,0
QID2180,9,0
QID2180,10,0
QID2181,1,0
QID2181,2,0
QID2181,3,0
QID2181,4,0
QID2181,5,0
QID2181,6,0
QID2181,7,0
QID2181,8,0
QID2181,9,0
QID2181,10,0
QID2182,1,0
QID2182,2,0
QID2182,3,0
QID2182,4,0
QID2182,5,0
QID2182,6,0
QID2182,7,0
QID2182,8,0
QID2182,9,0
QID2182,10,0
QID2183,1,0
QID2183,2,1
QID2183,3,1
QID2183,4,1
QID2183,5,1
QID2183,6,1
QID2183,7,1
QID2183,8,1
QID2183,9,1
QID2183,10,1
QID2184,1,0
QID2184,2,0
QID2184,3,0
QID2184,4,0
QID2184,5,0
QID2184,6,0
QID2184,7,1
QID2184,8,1
QID2184,9,1
QID2184,10,1
QID2185,1,0
QID2185,2,0
QID2185,3,1
QID2185,4,1
QID2185,5,1
QID2185,6,1
QID2185,7,1
QID2185,8,1
QID2185,9,1
QID2185,10,1
QID2186,1,1
QID2186,2,1
QID2186,3,1
QID2186,4,1
QID2186,5,1
QID2186,6,1
QID2186,7,1
QID2186,8,1
QID2186,9,1
QID2186,10,1
QID2187,1,1
QID2187,2,1
QID2187,3,1
QID2187,4,1
QID2187,5,1
QID2187,6,1
QID2187,7,1
QID2187,8,1
QID2187,9,1
QID2187,10,1
QID2188,1,0
QID2188,2,0
QID2188,3,0
QID2188,4,0
QID2188,5,0
QID2188,6,0
QID2188,7,0
QID2188,8,0
QID2188,9,0
QID2188,10,0
QID2188,1,0
QID2188,2,0
QID2188,3,0
QID2188,4,0
QID2188,5,0
QID2188,6,0
QID2188,7,0
QID2188,8,0
QID2188,9,0
QID2188,10,0
QID2189,1,0
QID2189,2,0
QID2189,3,0
QID2189,4,0
QID2189,5,0
QID2189,6,0
QID2189,7,0
QID2189,8,0
QID2189,9,0
QID2189,10,0
QID2190,1,1
QID2190,2,1
QID2190,3,1
QID2190,4,1
QID2190,5,1
QID2190,6,1
QID2190,7,1
QID2190,8,1
QID2190,9,1
QID2190,10,1
QID2191,1,1
QID2191,2,1
QID2191,3,1
QID2191,4,1
QID2191,5,1
QID2191,6,1
QID2191,7,1
QID2191,8,1
QID2191,9,1
QID2191,10,1
QID2192,1,0
QID2192,2,0
QID2192,3,0
QID2192,4,0
QID2192,5,0
QID2192,6,0
QID2192,7,0
QID2192,8,0
QID2192,9,0
QID2192,10,0
QID2193,1,0
QID2193,2,0
QID2193,3,0
QID2193,4,0
QID2193,5,0
QID2193,6,0
QID2193,7,0
QID2193,8,0
QID2193,9,0
QID2193,10,0
QID2194,1,0
QID2194,2,1
QID2194,3,1
QID2194,4,1
QID2194,5,1
QID2194,6,1
QID2194,7,1
QID2194,8,1
QID2194,9,1
QID2194,10,1
QID2195,1,1
QID2195,2,1
QID2195,3,1
QID2195,4,1
QID2195,5,1
QID2195,6,1
QID2195,7,1
QID2195,8,1
QID2195,9,1
QID2195,10,1
QID2196,1,0
QID2196,2,0
QID2196,3,0
QID2196,4,0
QID2196,5,0
QID2196,6,0
QID2196,7,0
QID2196,8,0
QID2196,9,0
QID2196,10,0
QID2197,1,0
QID2197,2,0
QID2197,3,0
QID2197,4,0
QID2197,5,0
QID2197,6,0
QID2197,7,0
QID2197,8,0
QID2197,9,0
QID2197,10,0
QID2198,1,1
QID2198,2,1
QID2198,3,1
QID2198,4,1
QID2198,5,1
QID2198,6,1
QID2198,7,1
QID2198,8,1
QID2198,9,1
QID2198,10,1
QID2199,1,0
QID2199,2,0
QID2199,3,0
QID2199,4,0
QID2199,5,0
QID2199,6,0
QID2199,7,0
QID2199,8,0
QID2199,9,0
QID2199,10,0
QID2200,1,1
QID2200,2,1
QID2200,3,1
QID2200,4,1
QID2200,5,1
QID2200,6,1
QID2200,7,1
QID2200,8,1
QID2200,9,1
QID2200,10,1
QID2201,1,0
QID2201,2,0
QID2201,3,0
QID2201,4,0
QID2201,5,0
QID2201,6,0
QID2201,7,0
QID2201,8,0
QID2201,9,0
QID2201,10,0
QID2201,1,0
QID2201,2,0
QID2201,3,0
QID2201,4,0
QID2201,5,0
QID2201,6,0
QID2201,7,0
QID2201,8,0
QID2201,9,0
QID2201,10,0
QID2202,1,1
QID2202,2,1
QID2202,3,1
QID2202,4,1
QID2202,5,1
QID2202,6,1
QID2202,7,1
QID2202,8,1
QID2202,9,1
QID2202,10,1
QID2202,1,1
QID2202,2,1
QID2202,3,1
QID2202,4,1
QID2202,5,1
QID2202,6,1
QID2202,7,1
QID2202,8,1
QID2202,9,1
QID2202,10,1
QID2203,1,0
QID2203,2,0
QID2203,3,1
QID2203,4,1
QID2203,5,1
QID2203,6,1
QID2203,7,1
QID2203,8,1
QID2203,9,1
QID2203,10,1
QID2204,1,1
QID2204,2,1
QID2204,3,1
QID2204,4,1
QID2204,5,1
QID2204,6,1
QID2204,7,1
QID2204,8,1
QID2204,9,1
QID2204,10,1
QID2205,1,1
QID2205,2,1
QID2205,3,1
QID2205,4,1
QID2205,5,1
QID2205,6,1
QID2205,7,1
QID2205,8,1
QID2205,9,1
QID2205,10,1
QID2206,1,1
QID2206,2,1
QID2206,3,1
QID2206,4,1
QID2206,5,1
