,Word_ID,Target,ClozeProbability,gptEntropy,gptSurprisal
1610,QID1473,or,0,6.69613832,4.061538696
1611,QID1474,so,0.512820513,1.728335694,1.411338806
1612,QID1475,was,0.102564103,7.224113363,2.650108337
1613,QID1476,slowly,0.025641026,7.206659876,4.482498169
1614,QID1477,eroded,0,6.803200272,5.039749146
1615,QID1478,by,0.179487179,3.835962615,1.693351746
1616,QID1479,western,0,7.885754699,7.943695068
1617,QID1480,disease,0.025641026,6.715244905,7.995025635
1618,QID1481,and,0.846153846,3.074282067,0.944160461
1619,QID1482,deportation,0,8.623703361,12.19482422
1620,QID1483,by,0.076923077,3.056898061,4.349235535
1621,QID1484,slave,0.027027027,6.481320982,5.788116455
1622,QID1485,traders,0.394736842,3.984632329,0.837356567
1623,QID1486,drinking,0.4,10.31143859,5.067428589
1624,QID1487,may,0,7.291703921,4.316329956
1625,QID1488,not,0.025,5.775257216,2.863746643
1626,QID1489,necessarily,0,4.398564989,3.979507446
1627,QID1490,kill,0,4.822805601,6.392692566
1628,QID1491,or,0.025,4.230159577,4.058631897
1629,QID1492,even,0,7.619487031,2.58644104
1630,QID1493,damage,0.075,6.697338759,5.010940552
1631,QID1493,damage,0.025,6.697338759,5.010940552
1632,QID1494,brain,0.1,5.492179276,6.546272278
1633,QID1495,cells,0.5,3.083086547,0.693435669
1634,QID1496,as,0.05,4.31657054,3.877754211
1635,QID1497,commonly,0,8.011813854,7.762825012
1636,QID1498,thought,0.25,4.490848816,1.709327698
1637,QID1499,a,0.025,2.642527017,6.043441772
1638,QID1500,new,0.1,7.145169887,1.996665955
1639,QID1501,animal,0,1.650875912,7.548202515
1640,QID1502,study,0.3,2.314720173,0.319595337
1641,QID1502,study,0.025,2.314720173,0.319595337
1642,QID1503,suggests,0.051282051,4.137198827,1.221069336
1643,QID1504,but,0,3.074658021,3.226196289
1644,QID1505,it,0.35,7.415413106,2.021080017
1645,QID1505,it,0.025,7.415413106,2.021080017
1646,QID1506,can,0.125,3.057336616,2.469665527
1647,QID1506,can,0.025,3.057336616,2.469665527
1648,QID1507,block,0,7.231280912,6.372970581
1649,QID1508,key,0,6.52521577,5.906585693
1650,QID1509,receptors,0.125,6.756180215,4.606620789
1651,QID1510,in,0.6,4.224746595,1.497756958
1652,QID1510,in,0.025,4.224746595,1.497756958
1653,QID1511,the,0.9,2.934348727,0.421730042
1654,QID1511,the,0.025,2.934348727,0.421730042
1655,QID1512,brain,0.846153846,2.345168498,0.248641983
1656,QID1512,brain,0.025641026,2.345168498,0.248641983
1657,QID1513,and,0.275,3.800456108,2.263618469
1658,QID1514,trigger,0,7.270586515,3.938720703
1659,QID1515,production,0,7.771708875,7.665618896
1660,QID1516,of,0.75,0.418375143,0.042325992
1661,QID1516,of,0.025,0.418375143,0.042325992
1662,QID1517,a,0.102564103,7.187174242,2.626319885
1663,QID1518,steroid,0,6.743112285,7.756446838
1664,QID1519,that,0.275,2.584796397,3.249511719
1665,QID1520,interferes,0.025,6.390232779,8.431214333
1666,QID1521,with,0.95,0.20703523,0.017466567
1667,QID1521,with,0.025,0.20703523,0.017466567
1668,QID1522,brain,0.125,6.637383543,2.352035522
1669,QID1523,functions,0.076923077,4.8347866,2.886009216
1670,QID1524,critical,0,2.944973127,7.508399963
1671,QID1525,to,0.65,1.185708331,0.94343853
1672,QID1525,to,0.025,1.185708331,0.94343853
1673,QID1526,learning,0,7.34710366,2.868339539
1674,QID1527,and,0.41025641,1.785506855,0.503200471
1675,QID1528,memory,0.35,0.817210478,0.067558274
1676,QID1528,memory,0.025,0.817210478,0.067558274
1677,QID1529,preparing,0,10.39970147,10.05443573
1678,QID1530,to,0.05,4.621175892,1.76914978
1679,QID1531,check,0,8.483496912,7.464294434
1680,QID1532,out,0.1,5.509254402,1.366455078
1681,QID1533,of,0.2,7.577614071,7.008300781
1682,QID1534,their,0,8.374801813,5.124248505
1683,QID1535,hotel,0.375,10.27363818,3.399581909
1684,QID1536,room,0.425,4.142866343,1.33039856
1685,QID1537,some,0,9.488030378,4.880340576
1686,QID1538,frequent,0,8.155636066,10.38709259
1687,QID1539,travelers,0.125,7.197901831,2.077430725
1688,QID1540,pile,0,7.954697728,9.739578247
1689,QID1541,up,0.1,3.961665078,2.206665039
1690,QID1542,their,0.55,7.0831041,2.766098022
1691,QID1543,used,0,6.612694402,10.85707092
1692,QID1544,bath,0,8.523462928,8.351501465
1693,QID1545,towels,0.95,4.866727218,0.951660097
1694,QID1546,on,0.175,3.737697231,2.968688965
1695,QID1547,the,1,3.249531356,0.512828827
1696,QID1548,bathroom,0.25,5.211780138,4.605323792
1697,QID1549,floor,0.9,4.327675804,1.055641174
1698,QID1550,which,0.125,9.039897248,3.381774902
1699,QID1551,would,0,7.423091787,5.659843445
1700,QID1552,make,0.1,6.607913972,3.07257843
1701,QID1553,them,0,5.483997717,1.871459961
1702,QID1554,easy,0,7.250350349,5.427459717
1703,QID1555,for,0.075,2.506867274,2.916309357
1704,QID1556,housekeepers,0.025,8.182020956,10.28411198
1705,QID1557,to,1,1.14792959,0.164165482
1706,QID1558,spot,0,7.202980135,3.906463623
1707,QID1559,other,0,5.975028136,4.856994629
1708,QID1560,travelers,0.575,6.355359513,1.323890686
1709,QID1561,neatly,0,8.526119716,10.18559265
1710,QID1562,fold,0.875,8.739658191,3.975242615
1711,QID1563,them,0.1,4.721253285,3.608375549
1712,QID1564,or,0,8.388790194,4.784858704
1713,QID1565,hang,0.35,8.714413202,5.385360718
1714,QID1566,them,1,2.593958945,0.306610107
1715,QID1567,from,0,4.511148616,2.254264832
1716,QID1568,the,1,5.832207551,1.402038574
1717,QID1569,shower,0.2,4.672213464,4.949134827
1718,QID1570,curtain,0.307692308,5.99259238,1.456878662
1719,Q2692,pole,0.025,3.836292133,9.641220093
1720,QID1571,no,0,11.4299312,6.473917007
1721,QID1572,celestial,0,4.469203079,13.21424103
1722,QID1573,hurry,0,8.117375429,7.76474762
1723,QID1574,neptune,0,8.914206823,8.009185791
1724,QID1575,has,0.025,7.715185057,3.91204071
1725,QID1576,just,0,8.721118462,4.057861328
1726,QID1577,completed,0.1,8.739234426,4.124954224
1727,QID1578,its,0.325,5.552044717,1.601737976
1728,QID1578,its,0.025,5.552044717,1.601737976
1729,QID1579,first,0.25,9.757947517,3.260734558
1730,QID1579,first,0.025,9.757947517,3.260734558
1731,QID1580,orbit,0.275,9.379774866,2.583190918
1732,QID1581,around,0.9,3.828759293,1.460113525
1733,QID1581,around,0.025,3.828759293,1.460113525
1734,QID1582,the,0.9,3.249913502,0.515045166
1735,QID1582,the,0.025,3.249913502,0.515045166
1736,QID1583,sun,0.75,3.503341633,1.143753052
1737,QID1583,sun,0.05,3.503341633,1.143753052
1738,QID1584,since,0.075,2.982726415,7.616798401
1739,QID1585,being,0,6.751469266,4.808921814
1740,QID1586,discovered,0.175,7.808858504,1.993621826
1741,QID1587,165,0,4.49543972,9.404586792
1742,QID1588,years,0.825,2.386463424,0.970649719
1743,QID1588,years,0.025,2.386463424,0.970649719
1744,QID1589,ago,0.95,0.264279742,0.026794439
1745,QID1589,ago,0.025,0.264279742,0.026794439
1746,QID1590,by,0.384615385,2.926908414,2.509155273
1747,QID1590,by,0.025641026,2.926908414,2.509155273
1748,QID1591,earthlings,0,7.897906993,6.452847958
1749,QID1592,as,0,5.117366478,4.393623352
1750,QID1593,space.com,0,6.414411476,8.93875885
1751,QID1594,notes,0,5.417202064,3.087669373
1752,QID1595,the,0.179487179,5.434251736,1.321296692
1753,QID1596,big,0,9.378773927,6.887168884
1754,QID1597,blue-green,0,8.647212701,4.664337158
1755,QID1598,gas,0.05,7.419780089,6.013916016
1756,QID1599,bag,0,6.871531043,10.05566406
1757,QID1600,is,0.15,6.489452322,2.173576355
1758,QID1601,the,0.105263158,7.722386315,3.110580444
1759,QID1602,only,0.105263158,5.908622882,3.044410706
1760,QID1603,planet,0.736842105,6.537482949,3.777679443
1761,QID1603,planet,0.026315789,6.537482949,3.777679443
1762,QID1604,in,0,5.962680469,1.57321167
1763,QID1605,our,0.157894737,2.50131963,1.7996521
1764,QID1606,solar,0.756756757,1.461027876,0.249160767
1765,QID1607,system,0.973684211,0.042805815,0.002815272
1766,QID1607,system,0.026315789,0.042805815,0.002815272
1767,QID1608,to,0.210526316,4.425882713,1.493133545
1768,QID1608,to,0.026315789,4.425882713,1.493133545
1769,QID1609,be,0.078947368,5.49656105,2.332893372
1770,QID1610,discovered,0.105263158,8.283869082,3.813285828
1771,QID1611,by,0.342105263,5.776199681,2.29486084
1772,QID1611,by,0.026315789,5.776199681,2.29486084
1773,Q2693,mathematics,0,6.676391272,10.83488464
1774,QID1612,attacked,0,10.39970147,9.585021973
1775,QID1613,a,0.023809524,8.388422151,3.178749084
1776,QID1614,skunk,0,11.1304358,8.634336472
1777,QID1615,natural,0.023809524,7.586592253,6.801002502
1778,QID1616,inclination,0,7.843325203,4.855613708
1779,QID1617,is,0.880952381,3.399888565,1.040016174
1780,QID1617,is,0.023809524,3.399888565,1.040016174
1781,QID1618,to,0.952380952,1.253944512,0.098979935
1782,QID1618,to,0.023809524,1.253944512,0.098979935
1783,QID1619,turn,0,8.397196018,4.969390869
1784,QID1620,around,0.404761905,5.789537967,2.294639587
1785,QID1621,lick,0,9.236633706,7.522087097
1786,QID1622,its,0.333333333,4.546203495,1.813468933
1787,QID1623,tail,0.214285714,7.830153396,2.023223877
1788,QID1624,and,0.80952381,2.593948626,1.509590149
1789,QID1624,and,0.023809524,2.593948626,1.509590149
1790,QID1625,spray,0.642857143,8.864648991,6.81426239
1791,QID1626,a,0.097560976,7.039370976,3.197692871
1792,QID1626,a,0.024390244,7.039370976,3.197692871
1793,QID1627,noxious,0.023809524,9.436457596,9.061457634
1794,QID1628,scent,0.047619048,5.458957387,4.554450989
1795,QID1629,that,0.024390244,6.780240588,4.948379517
1796,QID1630,works,0,6.093289598,7.783157349
1797,QID1631,when,0.024390244,5.290901788,4.911781311
1798,QID1632,a,0.073170732,6.724525088,3.19619751
1799,QID1633,skunk,0.219512195,7.472878701,1.801202178
1800,QID1633,skunk,0.024390244,7.472878701,1.801202178
1801,QID1634,faces,0,5.766822499,8.265579224
1802,QID1635,a,0.268292683,6.575966475,1.381996155
1803,QID1635,a,0.024390244,6.575966475,1.381996155
1804,QID1636,natural,0.024390244,9.190689572,4.392333984
1805,QID1637,predator,0.390243902,5.40991963,0.931869507
1806,QID1638,in,0.317073171,4.127500037,4.69418335
1807,QID1639,the,0.731707317,5.027906263,1.449546814
1808,QID1640,wild,0.756097561,7.620035312,1.853141785
1809,QID1640,wild,0.024390244,7.620035312,1.853141785
1810,QID1641,but,0.365853659,5.581157596,1.418045044
1811,QID1642,it,0.073170732,6.42305326,1.521957397
1812,QID1643,not,0.317073171,5.585382522,1.135559082
1813,QID1644,as,0.219512195,4.489041278,3.183120728
1814,QID1645,helpful,0,4.679636923,6.538635254
1815,QID1646,when,0.43902439,2.98578633,0.785011292
1816,QID1646,when,0.024390244,2.98578633,0.785011292
1817,QID1647,faced,0.048780488,5.826542442,3.929718018
1818,QID1648,with,0.707317073,1.131600267,0.230565563
1819,QID1648,with,0.024390244,1.131600267,0.230565563
1820,QID1649,let,0,1.167500442,6.998008728
1821,QID1650,say,0.56097561,0.605357476,0.069190986
1822,QID1650,say,0.024390244,0.605357476,0.069190986
1823,QID1651,an,0.024390244,3.544073316,2.148719788
1824,QID1652,oncoming,0,8.172144337,7.301785469
1825,Q2694,car,0.536585366,8.035156715,2.023223877
1826,QID1653,gaga,0.071428571,11.19697795,11.02349472
1827,QID1654,youtube,0,10.70202564,7.420700073
1828,QID1655,account,0,6.697241761,3.265968323
1829,QID1656,was,0.166666667,6.723777996,3.306587219
1830,QID1657,suspended,0,6.731716027,3.633834839
1831,QID1658,thursday,0,5.385423453,4.229873657
1832,QID1659,the,0.071428571,3.838812023,2.59311676
1833,QID1660,notice,0,8.860757367,7.017669678
1834,QID1661,read,0.023809524,6.019088027,3.743148804
1835,QID1662,that,0.642857143,2.240707268,2.846790314
1836,QID1663,the,0.142857143,6.029725498,1.548110962
1837,QID1664,suspension,0,8.033462342,5.743125916
1838,QID1665,was,0.785714286,4.591192781,1.01361084
1839,QID1666,due,0.428571429,6.013620355,2.150100708
1840,QID1667,to,0.976190476,0.506499183,0.056879025
1841,QID1668,multiple,0,5.364670995,7.405944824
1842,QID1669,or,0,7.459387006,6.864768982
1843,QID1670,severe,0,8.805693338,5.846473694
1844,QID1671,violations,0.142857143,7.684814985,2.932693481
1845,QID1672,of,0.833333333,2.21241595,0.381614655
1846,QID1673,youtube,0.166666667,5.904046768,5.477577209
1847,QID1673,youtube,0.023809524,5.904046768,5.477577209
1848,QID1674,copyright,0.095238095,4.260876367,5.211730957
1849,QID1675,policy,0.261904762,4.311613656,1.472732544
1850,QID1676,the,0.175,3.108170904,2.765869141
1851,QID1676,the,0.025,3.108170904,2.765869141
1852,QID1677,google,0,8.625309678,7.313987732
1853,QID1678,inc.,0,7.427484224,5.813751221
1854,QID1679,youtube,0.047619048,5.311927699,1.685157776
1855,QID1679,youtube,0.023809524,5.311927699,1.685157776
1856,QID1680,declined,0,7.935417785,4.283401489
1857,QID1681,to,0.523809524,1.68997548,0.291063309
1858,QID1682,comment,0.333333333,1.252867212,0.149604768
1859,QID1683,it,0.024390244,2.597921253,5.453277588
1860,QID1684,youtube,0,2.615572004,10.47367096
1861,QID1685,policy,0.166666667,3.525293498,7.207084656
1862,QID1686,to,0.261904762,3.024301501,0.601516664
1863,QID1687,remove,0.119047619,6.633225002,1.97013855
1864,QID1688,accounts,0.119047619,6.635275036,4.654693604
1865,QID1689,after,0.023809524,5.284308661,4.032180786
1866,QID1690,three,0,6.354666767,5.517059326
1867,QID1691,copyright,0,5.413538489,7.744308472
1868,QID1692,violations,0.666666667,3.225087118,0.545898378
1869,QID1693,astronauts,0,12.72680422,11.9961834
1870,QID1694,used,0,7.303218503,5.014533997
1871,QID1695,a,0.243902439,7.221700791,1.651954651
1872,QID1696,hefty,0,10.28868804,9.776321411
1873,QID1697,robotic,0,9.510411512,7.261146545
1874,QID1698,arm,0.43902439,4.2760872,0.475494385
1875,QID1699,to,0.87804878,3.699001135,0.651382446
1876,QID1699,to,0.024390244,3.699001135,0.651382446
1877,QID1700,move,0.024390244,8.322625716,3.856697083
1878,QID1701,the,0.463414634,5.653920016,1.335945129
1879,QID1701,the,0.024390244,5.653920016,1.335945129
1880,QID1702,bus-size,0,8.789875062,9.498163223
1881,QID1703,canister,0,9.62121787,8.768654823
1882,QID1704,stuffed,0,5.766878221,10.16422272
1883,QID1705,with,0.731707317,3.996278306,0.667808533
1884,QID1706,nearly,0,9.82541012,5.34916687
1885,QID1707,three,0.024390244,6.232878284,3.936019897
1886,QID1708,tons,0.170731707,4.348433422,1.173446655
1887,QID1708,tons,0.024390244,4.348433422,1.173446655
1888,QID1709,of,0.975609756,0.223085511,0.017131809
1889,QID1709,of,0.024390244,0.223085511,0.017131809
1890,QID1710,packing,0,9.072398529,8.214683533
1891,QID1711,foam,0,2.196244077,4.84223938
1892,QID1712,and,0.195121951,3.430577149,2.042366028
1893,QID1713,other,0.097560976,9.798796836,3.776359558
1894,QID1714,space,0.024390244,7.695848016,6.294174194
1895,QID1715,station,0,4.62948747,7.709938049
1896,QID1716,refuse,0,5.724351039,8.864616394
1897,QID1717,it,0.102564103,4.611613657,3.536598206
1898,QID1718,was,0.536585366,5.798295324,1.330352783
1899,QID1718,was,0.048780488,5.798295324,1.330352783
1900,QID1719,the,0,7.704475354,2.185760498
1901,QID1720,last,0.025,4.812697836,4.37260437
1902,QID1721,job,0.024390244,7.460555112,7.397415161
1903,QID1722,shared,0,5.475711937,9.593032837
1904,QID1723,by,0.682926829,2.241156142,0.644325256
1905,QID1723,by,0.024390244,2.241156142,0.644325256
1906,QID1724,the,0.682926829,6.321615141,0.930915892
1907,QID1724,the,0.024390244,6.321615141,0.930915892
1908,QID1725,shuttle,0,6.507851026,5.4739151
1909,QID1726,and,0.170731707,5.461109578,2.519760132
1910,QID1726,and,0.024390244,5.461109578,2.519760132
1911,QID1727,station,0.048780488,6.442026386,8.97505188
1912,QID1728,crews,0.05,5.702441825,2.123718262
1913,QID1729,numbering,0,5.528217553,11.00791168
1914,QID1730,ten,0.05,6.857587377,7.213302612
1915,QID1731,astronauts,0.024390244,5.732513336,2.672607422
1916,Q2695,altogether,0.048780488,3.889369763,10.16661835
1917,QID1732,investors,0,11.4118572,10.87880135
1918,QID1733,with,0,7.097851268,4.898536682
1919,QID1734,no,0,9.375963043,4.367874146
1920,QID1735,ties,0,9.069125356,4.822860718
1921,QID1736,to,0.7,0.265327267,0.021469114
1922,QID1736,to,0.025,0.265327267,0.021469114
1923,QID1737,farming,0,7.144405596,10.81259918
1924,QID1738,no,0,9.371840275,6.104026794
1925,QID1739,dirt,0,9.568463224,9.630073547
1926,QID1740,under,0.078947368,5.908712313,5.283355713
1927,QID1741,their,0.825,2.465857495,0.512569427
1928,QID1741,their,0.025,2.465857495,0.512569427
1929,QID1742,nails,0.35,3.081786702,6.087768555
1930,QID1742,nails,0.025,3.081786702,6.087768555
1931,QID1743,are,0.157894737,5.58090031,3.159996033
1932,QID1744,confident,0,9.500805249,7.459999084
1933,QID1745,enough,0,4.728320396,5.220184326
1934,QID1746,to,0.725,2.46040083,0.673847258
1935,QID1746,to,0.025,2.46040083,0.673847258
1936,QID1747,wager,0,8.313720455,8.563796997
1937,QID1748,big,0.05,4.473625785,4.374656677
1938,QID1749,on,0.05,5.360614268,1.514137268
1939,QID1750,a,0.025,8.386074244,2.847366333
1940,QID1751,patch,0,10.41115689,7.397277832
1941,QID1752,of,0.95,2.765680526,0.612190187
1942,QID1752,of,0.025,2.765680526,0.612190187
1943,QID1753,earth,0,6.247483739,6.021255493
1944,QID1754,betting,0,6.710791242,13.49118805
1945,QID1756,that,0.525,6.621939501,1.697731018
1946,QID1757,it,0.15,8.602711158,3.317939758
1947,QID1758,a,0.1,7.471824791,2.808761597
1948,QID1759,smart,0,9.673900284,5.121238708
1949,QID1760,investment,0.3,4.047887892,1.342353821
1950,QID1761,because,0.05,3.192365355,4.429664612
1951,QID1762,food,0,5.374213968,8.530906677
1952,QID1763,will,0.102564103,6.308905623,2.971694946
1953,QID1764,only,0,6.355468894,4.932067871
1954,QID1765,get,0.025,5.373060996,2.693809509
1955,QID1766,more,0.475,3.651872729,2.141044617
1956,QID1767,expensive,0.425,5.786292999,0.951766968
1957,QID1768,around,0,4.505659617,6.504898071
1958,QID1769,the,0.7,2.824368573,0.392799407
1959,Q2696,world,0.368421053,4.806596924,1.041664124
1960,QID1770,thornton,0,10.98282378,11.56549835
1961,QID1771,asked,0,5.899652955,7.36289978
1962,QID1772,little,0,6.974477106,9.994422913
1963,QID1773,of,0.125,4.862935688,2.445022583
1964,QID1774,man,0,7.109556407,10.0437088
1965,QID1775,or,0,7.697710244,4.134292603
1966,QID1776,nature,0,4.23748535,6.026290894
1967,QID1777,he,0.538461538,6.113110942,1.935470581
1968,QID1777,he,0.128205128,6.113110942,1.935470581
1969,QID1777,he,0.025641026,6.113110942,1.935470581
1970,QID1778,was,0.230769231,7.883379962,2.0546875
1971,QID1779,unafraid,0,9.350382343,7.214739323
1972,QID1780,of,0.871794872,2.247703522,1.374322891
1973,QID1781,the,0.179487179,9.374799064,2.109985352
1974,QID1782,wild,0,11.04025567,5.138137817
1975,QID1783,with,0,5.528291849,5.881149292
1976,QID1784,a,0.051282051,7.091254702,1.967025757
1977,QID1785,handful,0,10.44037399,7.106819153
1978,QID1786,of,1,0.41121155,0.028839123
1979,QID1787,salt,0,11.05312478,7.52155304
1980,QID1788,and,0.564102564,6.174997867,1.783760071
1981,QID1789,a,0.282051282,5.76880993,2.342567444
1982,QID1790,rifle,0,8.728685698,7.85735321
1983,QID1791,he,0.487179487,4.353798937,1.724838257
1984,QID1792,could,0.128205128,8.224602485,3.209465027
1985,QID1793,plunge,0,8.462349237,8.462837219
1986,QID1794,into,0.692307692,6.335379944,2.065948486
1987,QID1795,the,0.743589744,4.876769973,0.693611145
1988,QID1796,wilderness,0.179487179,9.532532608,3.953353882
1989,QID1797,and,0.461538462,4.788688714,2.311508179
1990,QID1798,fare,0,8.900241144,10.15677643
1991,QID1799,wherever,0,5.968126816,8.182525635
1992,QID1800,he,0.974358974,2.902702199,0.446624786
1993,QID1801,pleased,0.076923077,2.415771504,0.469787657
1994,QID1802,and,0.081081081,1.703820427,4.795295715
1995,QID1803,as,0,9.052583376,5.51108551
1996,QID1804,long,0.256410256,6.801070439,2.937438965
1997,QID1805,as,0.974358974,0.25591055,0.019016044
1998,QID1806,he,0.974358974,2.972045604,0.475891083
1999,QID1807,pleased,0.076923077,5.870704835,3.3253479
2000,QID1808,that,0.051282051,11.61292762,4.718616486
2001,QID1809,the,0,5.553168796,4.1118927
2002,QID1810,brain,0,12.4786704,7.826156616
2003,QID1811,has,0.051282051,6.825059955,2.457550049
2004,QID1812,to,0.307692308,5.924373054,1.231048584
2005,QID1813,work,0,4.414136298,3.499519348
2006,QID1814,with,0.358974359,3.306801235,1.842826843
2007,QID1814,with,0.025641026,3.306801235,1.842826843
2008,QID1815,are,0.076923077,5.230675872,4.337547302
2009,QID1815,are,0.025641026,5.230675872,4.337547302
2010,QID1816,imperfect,0,9.441919765,9.48815918
2011,QID1817,incoming,0,7.030555145,13.64556885
2012,QID1818,electrical,0,5.897430251,5.747306824
2013,QID1819,impulses,0.256410256,2.501121334,1.743995667
2014,QID1819,impulses,0.025641026,2.501121334,1.743995667
2015,QID1820,announcing,0,3.954900313,14.52684784
2016,QID1821,that,0.205128205,8.27449534,3.643043518
2017,QID1822,things,0.025641026,5.910095054,4.338973999
2018,QID1823,are,0.769230769,2.480924035,0.419029206
2019,QID1823,are,0.025641026,2.480924035,0.419029206
2020,QID1824,happening,0.256410256,4.624483807,2.412979126
2021,QID1825,it,0.078947368,6.63816572,3.079055786
2022,QID1825,it,0.026315789,6.63816572,3.079055786
2023,QID1826,is,0.282051282,4.879782421,2.125846863
2024,QID1826,is,0.025641026,4.879782421,2.125846863
2025,QID1827,then,0,7.509338335,4.891830444
2026,QID1828,the,0.153846154,6.85613722,3.001586914
2027,QID1829,job,0.105263158,6.221100912,5.016181946
2028,QID1830,of,0.794871795,0.244649986,0.022510529
2029,QID1830,of,0.025641026,0.244649986,0.022510529
2030,QID1831,neurons,0,3.42785088,5.06937027
2031,QID1832,to,0.846153846,1.174465309,0.146836281
2032,QID1832,to,0.025641026,1.174465309,0.146836281
2033,QID1833,rapidly,0,8.10527817,7.597244263
2034,QID1834,interpret,0.128205128,8.222089474,4.980438232
2035,QID1835,these,0.184210526,4.420118887,1.539215088
2036,QID1835,these,0.026315789,4.420118887,1.539215088
2037,QID1836,signals,0.128205128,4.726554822,0.744018555
2038,QID1837,as,0.051282051,3.894377898,2.661422729
2039,QID1838,well,0,8.29509611,4.47052002
2040,QID1839,as,0.948717949,0.447053723,0.042781826
2041,QID1839,as,0.025641026,0.447053723,0.042781826
2042,QID1840,they,0,8.614822864,4.919425964
2043,QID1841,can,0.447368421,4.925478211,1.293701172
2044,QID1841,can,0.026315789,4.925478211,1.293701172
2045,QID1842,and,0.210526316,7.106869351,1.665588379
2046,QID1843,suggest,0,7.170747835,9.880020142
2047,QID1844,how,0.026315789,6.840285235,3.446899414
2048,QID1845,to,0.368421053,3.82181257,0.879455566
2049,QID1845,to,0.026315789,3.82181257,0.879455566
2050,QID1846,react,0.263157895,7.674341242,5.35383606
2051,QID1847,because,0,6.251877552,3.448112488
2052,QID1848,when,0,7.43999493,4.374061584
2053,QID1849,immigrants,0,6.216032928,9.702812195
2054,QID1850,from,0,6.223869833,3.444656372
2055,QID1851,a,0,7.157757641,4.404151917
2056,QID1852,particular,0,7.156043318,2.169784546
2057,QID1853,cultural,0,5.576848055,6.485115051
2058,QID1854,group,0.052631579,3.22064859,0.815101624
2059,QID1855,move,0.026315789,6.125124274,4.075454712
2060,QID1856,into,0.131578947,3.07320408,1.438110352
2061,QID1857,a,0.394736842,5.564736005,1.672683716
2062,QID1858,new,0.5,4.986736368,1.284629822
2063,QID1859,one,0,4.944676291,5.381034851
2064,QID1860,they,0.921052632,4.480119506,0.902954102
2065,QID1861,bring,0.078947368,5.854413951,5.620559692
2066,QID1862,genetic,0,5.092383246,7.899497986
2067,QID1863,diversity,0.078947368,6.628977719,1.911727905
2068,QID1864,that,0.184210526,3.773086445,3.708618164
2069,QID1865,if,0.052631579,5.535394045,2.152679443
2070,QID1866,the,0,6.850536777,4.214416504
2071,QID1867,immigrants,0.135135135,8.465475882,2.372253418
2072,QID1868,have,0.052631579,6.406362,3.187408447
2073,QID1869,children,0.131578947,7.014707976,6.194633484
2074,QID1870,get,0,6.082848187,9.182510376
2075,QID1871,mixed,0.135135135,8.062686322,3.670318604
2076,QID1872,around,0,2.328917857,7.325439453
2077,QID1873,changing,0.026315789,6.241930763,6.123413086
2078,QID1874,the,0.789473684,5.55778309,1.221084595
2079,QID1875,new,0,8.339250247,7.917793274
2080,QID1876,population,0.052631579,6.882118983,3.321548462
2081,QID1877,gene,0.052631579,7.753663768,4.522338867
2082,QID1878,pool,0.710526316,1.260729915,0.165794387
2083,QID1879,but,0.027027027,4.920630364,4.077865601
2084,QID1880,the,0.026315789,6.002467624,2.706390381
2085,QID1881,new,0.157894737,8.928173878,3.029182434
2086,QID1882,population,0.236842105,5.409375821,2.077110291
2087,QID1883,culture,0.052631579,6.417294593,5.673400879
2088,QID1884,does,0.078947368,5.661054888,2.847716093
2089,QID1885,necessarily,0.026315789,6.432522625,2.580368042
2090,QID1886,change,0.605263158,6.885844127,2.716369629
2091,QID1887,in,0,10.70468862,4.208644867
2092,QID1888,georgia,0,10.19333398,6.632766724
2093,QID1889,have,0.153846154,7.179609069,3.360649109
2094,QID1890,shut,0,7.361744199,5.866546631
2095,QID1891,down,0.692307692,0.519668324,0.049911495
2096,QID1892,a,0.102564103,6.740010406,1.511039734
2097,QID1893,lemonade,0,10.31242921,10.70965481
2098,QID1894,stand,0.974358974,0.210502422,0.016540553
2099,QID1895,run,0.025641026,5.411166504,5.644454956
2100,QID1896,by,0.717948718,0.897985312,0.082489021
2101,QID1897,three,0,7.381075737,5.462181091
2102,QID1898,girls,0.102564103,8.819207735,5.35509491
2103,QID1899,trying,0,5.290134058,6.116203308
2104,QID1900,to,1,0.037414256,0.002273579
2105,QID1901,save,0.026315789,7.507603374,4.890029907
2106,QID1902,up,0.026315789,5.241858184,5.432281494
2107,QID1903,for,0.342105263,3.412172253,1.062019348
2108,QID1904,a,0.421052632,5.91299193,1.145362854
2109,QID1905,trip,0.157894737,9.773828395,3.7525177
2110,QID1906,to,0.973684211,1.331568107,0.182411209
2111,QID1907,a,0.052631579,6.987917894,2.11555481
2112,QID1908,water,0.026315789,9.647717645,7.81313324
2113,QID1909,park,0.894736842,3.353058721,0.529289246
2114,QID1910,saying,0,7.39206818,3.791038513
2115,QID1911,they,0.157894737,3.760237278,0.853469849
2116,QID1911,they,0.026315789,3.760237278,0.853469849
2117,QID1912,did,0.184210526,5.723168143,4.243558884
2118,QID1913,have,0.789473684,5.114664975,2.06086731
2119,QID1914,a,0.473684211,3.394989123,3.006027222
2120,QID1915,business,0.052631579,6.765634445,5.534942627
2121,QID1916,license,0.526315789,4.890529273,1.629127502
2122,QID1917,or,0.026315789,3.147162467,2.807739258
2123,QID1918,the,0.052631579,8.420736315,4.261276245
2124,QID1919,required,0,6.218651879,2.546478271
2125,QID1920,permits,0.108108108,7.936160062,2.75604248
2126,QID1921,morningstar,0,3.275439167,13.78450203
2127,QID1922,says,0.026315789,6.694457018,4.663368225
